studyGoldId	biosampleGoldId	ncbiBioProjectAccession	ncbiBioSampleAccession	ncbi_bioproject_accession	ncbi_biosample_accession	env_broad_scale	env_local_scale	env_medium	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label	bad_ebs	bad_em	cosine_distance_broad_scale	cosine_distance_local_scale	cosine_distance_medium
Gs0154244	Gb0315990	PRJEB42019	SAMEA7724143	PRJEB42019	SAMEA7724143	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315991	PRJEB42019	SAMEA7724144	PRJEB42019	SAMEA7724144	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315992	PRJEB42019	SAMEA7724145	PRJEB42019	SAMEA7724145	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315993	PRJEB42019	SAMEA7724146	PRJEB42019	SAMEA7724146	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315994	PRJEB42019	SAMEA7724147	PRJEB42019	SAMEA7724147	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315995	PRJEB42019	SAMEA7724148	PRJEB42019	SAMEA7724148	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315996	PRJEB42019	SAMEA7724149	PRJEB42019	SAMEA7724149	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315997	PRJEB42019	SAMEA7724150	PRJEB42019	SAMEA7724150	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315998	PRJEB42019	SAMEA7724151	PRJEB42019	SAMEA7724151	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0315999	PRJEB42019	SAMEA7724152	PRJEB42019	SAMEA7724152	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316000	PRJEB42019	SAMEA7724153	PRJEB42019	SAMEA7724153	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316001	PRJEB42019	SAMEA7724154	PRJEB42019	SAMEA7724154	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316002	PRJEB42019	SAMEA7724155	PRJEB42019	SAMEA7724155	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316003	PRJEB42019	SAMEA7724156	PRJEB42019	SAMEA7724156	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316004	PRJEB42019	SAMEA7724157	PRJEB42019	SAMEA7724157	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316005	PRJEB42019	SAMEA7724158	PRJEB42019	SAMEA7724158	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316006	PRJEB42019	SAMEA7724159	PRJEB42019	SAMEA7724159	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316007	PRJEB42019	SAMEA7724160	PRJEB42019	SAMEA7724160	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316008	PRJEB42019	SAMEA7724161	PRJEB42019	SAMEA7724161	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316009	PRJEB42019	SAMEA7724162	PRJEB42019	SAMEA7724162	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316010	PRJEB42019	SAMEA7724163	PRJEB42019	SAMEA7724163	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316011	PRJEB42019	SAMEA7724164	PRJEB42019	SAMEA7724164	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316012	PRJEB42019	SAMEA7724165	PRJEB42019	SAMEA7724165	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316013	PRJEB42019	SAMEA7724166	PRJEB42019	SAMEA7724166	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316014	PRJEB42019	SAMEA7724167	PRJEB42019	SAMEA7724167	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316015	PRJEB42019	SAMEA7724168	PRJEB42019	SAMEA7724168	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316016	PRJEB42019	SAMEA7724169	PRJEB42019	SAMEA7724169	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316017	PRJEB42019	SAMEA7724170	PRJEB42019	SAMEA7724170	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316018	PRJEB42019	SAMEA7724171	PRJEB42019	SAMEA7724171	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316019	PRJEB42019	SAMEA7724172	PRJEB42019	SAMEA7724172	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316020	PRJEB42019	SAMEA7724173	PRJEB42019	SAMEA7724173	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316021	PRJEB42019	SAMEA7724174	PRJEB42019	SAMEA7724174	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316022	PRJEB42019	SAMEA7724175	PRJEB42019	SAMEA7724175	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316023	PRJEB42019	SAMEA7724176	PRJEB42019	SAMEA7724176	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316024	PRJEB42019	SAMEA7724177	PRJEB42019	SAMEA7724177	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316025	PRJEB42019	SAMEA7724178	PRJEB42019	SAMEA7724178	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316026	PRJEB42019	SAMEA7724179	PRJEB42019	SAMEA7724179	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316027	PRJEB42019	SAMEA7724180	PRJEB42019	SAMEA7724180	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316028	PRJEB42019	SAMEA7724181	PRJEB42019	SAMEA7724181	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316029	PRJEB42019	SAMEA7724182	PRJEB42019	SAMEA7724182	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316030	PRJEB42019	SAMEA7724183	PRJEB42019	SAMEA7724183	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316031	PRJEB42019	SAMEA7724184	PRJEB42019	SAMEA7724184	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316032	PRJEB42019	SAMEA7724185	PRJEB42019	SAMEA7724185	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316033	PRJEB42019	SAMEA7724186	PRJEB42019	SAMEA7724186	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316034	PRJEB42019	SAMEA7724187	PRJEB42019	SAMEA7724187	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316035	PRJEB42019	SAMEA7724188	PRJEB42019	SAMEA7724188	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316036	PRJEB42019	SAMEA7724189	PRJEB42019	SAMEA7724189	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
Gs0154244	Gb0316037	PRJEB42019	SAMEA7724190	PRJEB42019	SAMEA7724190	temperate mixed forest biome	host-associated habitat	feces	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment	False	True	0.0	0.5541774299397177	0.6678180805850401
