curie	claimed_prefix	label	envo_native	obsolete	EnvLocalScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	plant_structure	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01000197	ENVO	broadleaf forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:00000327	ENVO	speleothem	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:043	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000046	ENVO	marginal sea biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000091	ENVO	coal	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001835	ENVO	alpine biome	True	False	False	1	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True		2.0
ENVO:01001511	ENVO	freshwater ice	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False		
ENVO:00000079	ENVO	flume	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002255	ENVO	solonetz	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000440	ENVO	dacitic volcano	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000075	ENVO	marine thermocline	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03500005	ENVO	anthropogenic litter	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		13.0
ENVO:03501168	ENVO	pain management unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03501187	ENVO	massage therapy clinic	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000643	ENVO	inner planetary core	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001004	ENVO	groundwater	True	False	False	1	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		2.0
ENVO:03600034	ENVO	cay	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000525	ENVO	canalized stream	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600072	ENVO	ophiolites	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002263	ENVO	garden soil	True	False	False	4	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		13.0
ENVO:2000042	ENVO	ocean thermal power station	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000243	ENVO	freshwater wetland ecosystem	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:02000137	ENVO	nuclear power reactor	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000145	ENVO	marine coral reef back reef	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001641	ENVO	glaciation	True	False	False	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002300	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000340	ENVO	particle of sand	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:0010162	ENVO	dry stream valley	True	False	False	8	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:015	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03500001	ENVO	playground	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000823	ENVO	illuminated biosphere part	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01040	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000521	ENVO	rockfall	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000472	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000242	ENVO	desert scrubland	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:0000533	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001479	ENVO	fluid astronomical body part	True	False	False	1	12	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03605006	ENVO	stream water	True	False	False	1	0	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		
ENVO:01000024	ENVO	marine benthic biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000443	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000437	ENVO	lava field	True	False	True	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000022	ENVO	river	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		25.0
ENVO:01000519	ENVO	latrine	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000385	ENVO	stream mouth	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000520	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:046	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000556	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000334	ENVO	talus slope	True	False	True	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002266	ENVO	chicken breeding waste material	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01024	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000854	ENVO	tropical marine coral reef biome	True	False	False	4	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000780	ENVO	public road	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
ENVO:01001841	ENVO	volcanic soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		20.0
ENVO:01000652	ENVO	river channel	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000277	ENVO	dry lake	True	False	True	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000364	ENVO	glacier cave	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000196	ENVO	alkaline flat	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000322	ENVO	volcanic cave	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001002	ENVO	animal-associated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000026	ENVO	well	True	False	True	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005789	ENVO	bluegrass field soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:00000128	ENVO	dry valley	True	False	True	7	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.0	1.0
ENVO:01000909	ENVO	biocrust	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		12.0
ENVO:0000523	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000628	ENVO	plant litter	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		22.0
ENVO:01001431	ENVO	land use process	True	False	False	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000935	ENVO	campground	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000025	ENVO	marine neritic benthic zone biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600091	ENVO	clay fermentation pit	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000389	ENVO	intermittent wetland	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001456	ENVO	tropical mountain	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000078	ENVO	farm	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		185.0
ENVO:00000098	ENVO	island	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		21.0
